Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2015;1         ;1;413;107868;10;7;8;2;1;5;15;31;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;BRUSSELS TEAM                                     ;MASCULINO;Moratalaz
2015;1         ;1;413;107963;11;2;8;0;2;6;15;36;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;CAREDENT MORATALAZ                                ;MASCULINO;Moratalaz
2015;1         ;1;413;108001;7;9;8;2;3;3;21;26;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;VALDEBER CITY                                     ;MASCULINO;Moratalaz
2015;1         ;1;413;108393;4;16;8;5;1;2;27;12;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;HAKE.F.C.                                         ;MASCULINO;Moratalaz
2015;1         ;1;414;106659;5;12;7;6;0;1;196;104;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;PEDRO DUQUE                                       ;MIXTO;Moratalaz
2015;1         ;1;414;106857;16;0;7;0;0;7;51;275;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;PERALES NEGRO                                     ;MIXTO;Moratalaz
2015;1         ;1;414;106858;7;12;6;6;0;0;163;42;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;PERALES BLANCO                                    ;MIXTO;Moratalaz
2015;1         ;1;414;106990;3;14;8;7;0;1;397;56;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;MONTSERRAT                                        ;MIXTO;Moratalaz
2015;1         ;1;414;107255;14;2;8;1;0;7;70;245;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;SAINZ DE VICU¥A                                   ;MIXTO;Moratalaz
2015;1         ;1;414;107284;8;10;7;5;0;2;150;111;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;SIGLO XXI                                         ;MIXTO;Moratalaz
2015;1         ;1;414;107357;13;2;8;1;0;7;48;226;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;EL VALLE D                                        ;MIXTO;Moratalaz
2015;1         ;1;414;107672;18;0;7;0;0;7;35;283;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;ESCUELA CB MORATALAZ                              ;MIXTO;Moratalaz
2015;1         ;1;414;107676;4;14;8;7;0;1;219;143;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;NUESTRA SE¥ORA DE MORATALAZ                       ;MIXTO;Moratalaz
2015;1         ;1;414;107722;10;8;8;4;0;4;114;210;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;RC SANTA ISABEL                                   ;MIXTO;Moratalaz
2015;1         ;1;414;107859;12;4;8;2;0;6;91;181;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;VIRGEN DE ATOCHA                                  ;MIXTO;Moratalaz
2015;1         ;1;414;107964;9;8;8;4;0;4;184;89;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;SIGLO XXI   B                                     ;MIXTO;Moratalaz
2015;1         ;1;414;107977;1;16;8;8;0;0;406;38;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;GREDOS SAN DIEGO MORATALAZ                        ;MIXTO;Moratalaz
2015;1         ;1;414;108201;2;16;8;8;0;0;292;63;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;ESCUELAS AGUIRRE  A                               ;MIXTO;Moratalaz
2015;1         ;1;414;108202;15;2;8;1;0;7;60;253;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;ESCUELAS AGUIRRE  B                               ;MIXTO;Moratalaz
2015;1         ;1;414;108299;17;0;8;0;0;8;44;286;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;CARMEN LAFORET                                    ;MIXTO;Moratalaz
2015;1         ;1;414;108404;11;6;8;3;0;5;165;221;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;EIJO GARAY VERDE                                  ;MIXTO;Moratalaz
2015;1         ;1;414;108405;6;12;8;6;0;2;228;87;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOBENJAM414;MINIBALONCESTO                                    ;BENJAMIN                                          ;EIJO GARAY NARANJA                                ;MIXTO;Moratalaz
2015;1         ;1;415;106421;1;12;6;6;0;0;321;80;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOALEVIN415;MINIBALONCESTO                                    ;ALEVIN                                            ;C.B. MORATALAZ                                    ;MIXTO;Moratalaz
2015;1         ;1;415;106657;13;2;7;1;0;6;110;265;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBALONCESTOALEVIN415;MINIBALONCESTO                                    ;ALEVIN                                            ;ESPIRITU SANTO                                    ;MIXTO;Moratalaz
